material_id,formula,formation_energy_per_atom
mp-695365,LiAl3Si9(N7O)2,-1.538472271839081
mp-695545,TaTi9Al3Zn23O48,-2.508509041634921
mp-696776,BaAl3P2(HO7)2,-2.517980785990258
mp-1198448,NaAl3Si3(HO6)2,-2.983803500899014
mp-1200795,KAl3Si3(HO6)2,-3.00742880677381
mp-1229312,Al3P3C4NO13,-2.048112669851191
mp-706525,NaAl3P2(HO3)4,-2.5991292135529562
mp-2714707,NaAl3Zn(SO4)6,-2.232857107039409
mp-2714747,NaCaAl3(SO4)6,-2.350604455610837
mp-2714755,NaMgAl3(SO4)6,-2.3316617503251242
mp-1218535,SrAl3PSO14,-2.309499231107141
mp-1226903,CaAl3PSO14,-2.287321638107143
mp-42458,SrAl3P2(HO2)7,-2.455293489556877
mp-39140,Na4Al3Si3HO13,-2.957191427573635
mp-677283,Sr4NdNb2Al3O15,-3.410130186900001
mp-1204101,Al3P3C4NO13,-1.985218542767858
mp-1211354,La6Al3Ni4SnRu,-0.519956240333333
mp-1202625,Ba2Nd2Al3(B4O9)3,-2.8851918180434772
mp-1198443,Na2Al3P3(HO7)2,-2.784416246528632
mp-1200028,Al3PH29(SO14)2,-1.674820818109409
mp-1265272,LiMgAl3(SO4)6,-2.336295159380952
mp-677680,LiMgAl3(SO4)6,-2.330243503809523
mp-698160,Al3P2H14(O5F)3,-2.140880126399615
mp-732346,Al3P2H14(O5F)3,-1.139621255588803
mp-1210341,Na4Al3Si3NO12,-2.760837660457271
mp-1210353,Na4Al3Si3SO16,-2.851285614185823
mp-1214863,Al3Si3Ag4IO12,-2.529541182463767
mp-23145,Na4Al3Si3ClO12,-3.081129688500749
mp-23147,Na4Al3Si3BrO12,-3.060228327196402
mp-23149,K4Al3Si3ClO12,-3.107361659304348
mp-23648,Li4Al3Si3ClO12,-3.122293324927536
mp-23651,Na4Al3Ge3IO12,-2.562604692196403
mp-23655,Na4Al3Si3IO12,-3.02832147197901
mp-554733,Li4Al3Ge3BrO12,-2.645562806449274
mp-556886,Li4Al3Ge3ClO12,-2.663627579275362
mp-557456,Li4Al3Ge3IO12,-2.615438569710145
mp-559084,Na4Al3Ge3BrO12,-2.595800224587705
mp-559286,Na4Al3Ge3ClO12,-2.617374402413793
mp-1220862,Na6Al3Fe3(TeO6)4,-2.070361827873563
mp-1173714,Na4Al3Si3NO14,-2.85314203982069
mp-1173789,Na4Al3Si3H3O14,-2.618984051639527
mp-1221226,Na4Al3Fe(SiO3)8,-3.050296715137932
mp-1265310,Na4Al3Ge3NO15,-2.318953557712201
mp-677474,Na4Al3Ge3NO15,-2.222211397904509
mp-694964,Na4MnAl3Si3O16,-2.766303603275862
mp-720111,Na4Al3Si3ClO16,-2.611670237056193
mp-1209704,Rb2Na2Al3(SiO4)3,-2.975448708079936
mp-1209752,Rb2Na2Al3(GeO4)3,-2.521125392852664
mp-1203545,Na2Al3Si3NO13,-2.477735451375393
mp-686547,Al3H36C12N3F4,-0.326163806551723
mp-1232342,Sr3LaTaAl3O12,-3.403517466116666
mp-1220886,NaAl3P2(HO3)4,-2.600357126962047
mp-1221210,Na4Al3Si3ClO12,-3.057006902413793
mp-1225171,Mn2Al3Fe(PO7)3,-1.9760598981596882
mp-1227789,Ca8Be5Al3(Si9O28)2,-3.210040931611111
mp-1232350,Sr3NdTaAl3O12,-3.383404067491666
mp-695170,Nd3Al3Si3(NO6)2,-3.245123312282608
mp-676449,Na4Al3Si3NO13,-2.791942698146552
mp-694012,Ca3YAl3B4O15,-3.327550050544871
mp-1210669,MgAl3SiBO9,-3.307048322111113
mp-1214903,Al3FeSiBO9,-2.9564740934444442
mp-23915,Ca2Al3Si3HO13,-3.2729136826704552
mp-24802,Sr2Al3Si3HO13,-3.272362653125
mp-1232343,Sr3LaTaAl3O12,-3.415466272116666
mp-1219624,RbNa2Al3Si3O13,-2.923735129784483
mp-1263648,Al3H36C12N3F4,-0.307569124482758
mp-770625,Li4Al3Cr3(SbO8)2,-2.5971130297619043
mp-1220920,NaAl3Si3(HO6)2,-2.980523568756157
mp-1221208,NaMgAl3Si3O16,-2.238961782140804
mp-1223717,KAl3Si3(HO6)2,-3.000553216892856
mp-720104,Na4Al3Ge3NO14,-2.424855496420689
mp-677233,NaAl3Tl2(SiO4)3,-2.874994992883142
mp-693857,NaLi2Al3(SiO4)3,-3.075616974787903
mp-1094103,NaMgAl3Si8(HO6)4,-2.958265346375105
mp-1173755,Na4Al3Si3B(O3F)4,-2.9896769259142193
mp-1221308,Na3CaAl3Si3SO16,-3.003800358208811
mp-1223658,KAl3Fe2Si2(HO6)2,-2.727997927715909
mp-1227719,Ca4Al3CrSiBO14,-3.224635318506944
mp-1227798,Ca8Be5Al3Si18(HO14)4,-3.192705398191489
mp-1227863,BaSm5Al3Si9N20O,-1.576027028205127
mp-1233062,BaMgAl3P2(HO7)2,-2.6545148955124223
mp-1235984,BaLiAl3P2(HO7)2,-2.581179717613871
mp-1252733,Na3CaAl3Si3SO16,-3.032469270245848
mp-1368522,Na3CaAl3Si3SO16,1.257854471420817
mp-2712536,Na2TaAl3P4(SO12)2,-2.7625379386202793
mp-2712714,Na2NbAl3Si2(SO6)4,-2.545522750909962
mp-2712733,Na2TaAl3Si2(SO6)4,-2.5755760129655183
mp-2712780,Na2NbAl3P4(SO12)2,-2.727858780546206
mp-2713407,Na5ZrAl3Si3(SO8)3,-2.672286668446066
mp-2713525,Na5Al3Si3Ge(SO8)3,-2.530672273189656
mp-2713545,Na4TaAl3Si3(SO8)3,-2.675129086193437
mp-2713713,Na4NbAl3Si3(SO8)3,-2.6464521080179972
mp-2713785,Na2Nb5Al3Si6(SO8)6,-2.6571270798251243
mp-2713946,Na2Ta5Al3Si6(SO8)6,-2.739425234634647
mp-2714099,Na7MgAl3Si3(SO8)3,-2.593748178467199
mp-2714185,Na7Al3ZnSi3(SO8)3,-2.518354633629802
mp-2714191,Na7CaAl3Si3(SO8)3,-2.599332282654192
mp-2714247,Na5NbAl3SiP5O24,-2.8903697759857483
mp-2714369,Na6TaAl3Si4(SO12)2,-2.754804908848563
mp-2714415,Na6NbAl3Si4(SO12)2,-2.7269195210818973
mp-2714800,Na7NbAl3Si3(PO8)3,-2.887104665453263
mp-2715208,Na7TaAl3Si3(PO8)3,-2.917847487339441
mp-2715312,Na6TaAl3Si2(PO6)4,-2.9207595577711833
mp-2715341,Na6TaAl3Si2(PO6)4,-2.9183559203545153
mp-2715392,Na6NbAl3Si2(PO6)4,-2.886909857921181
mp-2715452,Na6NbAl3Si2(PO6)4,-2.8892462357545172
mp-2715652,Na8TaAl3Si5SO24,-2.840882836965107
mp-2715803,Na8NbAl3Si5SO24,-2.810532280917488
mp-2715835,Na3NbAl3P5SO24,-2.811442386257267
mp-2715905,Na5TaAl3SiP5O24,-2.92183503309686
mp-2715921,Na3TaAl3P5SO24,-2.844676774203214
mp-2716147,Na8TaAl3Si4(PO12)2,-2.9179779804203223
mp-2716156,Na8NbAl3Si4(PO12)2,-2.885610209769529
mp-2716332,Na5HfAl3Si3(SO8)3,-2.69017156254863
mp-989539,Rb2AlTlH6,-0.19802365458333301
mp-989575,Cs2AlTlH6,-0.20625497101436802
mp-989642,Cs2NaAlH6,-0.314065184818965
mp-989648,Cs2AlGaH6,-0.160572485431034
mp-1229065,AlCuSeS,-0.8500360760937401
mp-1048370,Ba2AlW3O7,-1.755340748076923
mp-1220851,NaAlSiO4,-2.95205782841133
mp-1220853,NaAlGeO4,-2.563458099125615
mp-1251093,Li2AlFeO4,-2.453720916770833
mp-560334,NaAlSiO4,-3.14732338966133
mp-770729,Li2AlFeO4,-2.432313661145833
mp-772436,Li2AlFeO4,-2.429174429114582
mp-1222553,LiAlSiO4,-3.180421095238096
mp-1576333,MnAl(WO4)2,-2.389250874827585
mp-2226774,MgAlSbO4,-2.371845797857143
mp-571132,LiMg10AlH24,-0.271865879537037
mp-683949,AlP3(NCl3)3,-1.217456713839285
mp-754121,Li2AlCoO4,-2.337372250833334
mp-755524,Li2AlFeO4,-2.487378211458333
mp-755669,Li2AlNiO4,-2.199541205833333
mp-755737,Li2AlVO4,-2.699242892708334
mp-1020023,Li3AlSiO5,-2.9747119095
mp-1192933,CsAlSiO4,-3.186565120307881
mp-1198062,LiAlSiO5,-2.538204936041666
mp-1200100,KAlCO6,-1.566181808305556
mp-1203322,AlP3H10O11,-1.7767906255571422
mp-1204433,LiAlGeO5,-2.095387747604167
mp-14722,NaSrAlF6,-3.825200985153257
mp-15515,BaNaAlF6,-3.827905487097701
mp-559689,LiAlSiO4,-3.18335428297619
mp-570577,SrAlSi4N7,-1.401743141538463
mp-570828,AlHg2SbCl4,-1.074121185312503
mp-6434,RbAlSiO4,-3.185218679642857
mp-6765,Li3AlGeO5,-2.632445784
mp-770357,Li2AlNiO4,-2.206576803020834
mp-770519,Li2AlVO4,-2.697788330520834
mp-770522,Li2AlVO4,-2.696039519583333
mp-770553,Li2AlCoO4,-2.337489377395833
mp-770586,Li3AlCrO5,-2.536767939249999
mp-770691,Li3AlFeO5,-2.291145247999999
mp-770707,Li2AlFeO4,-2.488819323333333
mp-770733,Li2AlFeO4,-2.4878525792708333
mp-1217055,TiAlFeO5,-2.882356848541667
mp-1228412,Ba4Al(IrO5)2,-2.468470486764705
mp-559759,CaAlBO4,-3.322331291309524
mp-1048236,Ba2AlMo3O8,-2.2065837864285722
mp-1218881,Sr2AlV11O22,-2.6845997072222243
mp-1226667,CeAl(CuNi)2,-0.286746441666666
mp-2226391,MgAlSbO4,-2.277358322142856
mp-2227439,MgAlCrO4,-2.672529713571429
mp-1197321,K2AlB5O14,-1.9117197784242401
mp-1205325,KNa2AlH6,-0.291113678375
mp-1218396,SrAlSiN3,-1.4913587564583222
mp-1223704,KAlCl2O,-2.50311299345
mp-1228786,Ba2AlCuF9,-3.551207455384615
mp-1229258,AlC4NCl2,0.126156773124998
mp-1259114,KNa2AlH6,-0.16576667987500002
mp-555284,Ba2NdAlO5,-3.3474437825
mp-560173,KAlSiO4,-3.184763080916666
mp-600151,KNa2AlH6,-0.15617826911034402
mp-697618,NaAlSiO4,1.105029934267241
mp-1202807,AlH12(NF2)3,-1.544136671818182
mp-1189227,NaAl(PS3)2,-0.947126742066501
mp-1225213,Gd8MgAlNi2,-0.25482662583333104
mp-1225829,CsTiAlO4,-3.219980293998358
mp-1228917,AlInGaSb3,-0.22115977000000403
mp-1246619,MgAlWS4,-1.149757968571428
mp-1182993,AlC7IN,0.9221746515000001
mp-1251156,Sr2AlCu3O7,-2.033570744615384
mp-1251643,Ca2AlVO5,-3.174685863333334
mp-1253743,Ca2TiAlO5,-3.363047490925927
mp-1257214,Ca2AlFeO5,-2.921796394444445
mp-1257498,Ca2AlNiO5,-2.7224068333333333
mp-1261272,Ca2AlWO5,-2.804067100555555
mp-1261316,Ca2AlCrO5,-3.121868097222222
mp-1264781,Ca2AlCuO5,-2.688202504444444
mp-1375904,Ca2AlAgO5,-2.4987049396296293
mp-18907,Ca2MnAlO5,-3.025843104770115
mp-19931,Na2MgAlF7,-3.573581868432602
mp-1036395,Mg14AlCdO16,-2.8548329428125
mp-1036399,Mg14AlBO16,-2.797423536848958
mp-1036461,Mg14AlCO16,-2.73002129703125
mp-1036469,Mg14AlBiO16,-2.737568795312499
mp-1036470,HfMg14AlO16,-2.84100152125
mp-1036504,CsMg14AlO16,-2.720543489989223
mp-1036505,SrMg14AlO16,-2.8914781171875
mp-1036519,BaMg14AlO16,-2.796311076875
mp-1036525,Mg14NbAlO16,-2.819798330312499
mp-1036532,NaMg14AlO16,-2.985548835980603
mp-1036537,LiMg14AlO16,-3.023898988229166
mp-1036557,Mg14TiAlO16,-2.907061824479166
mp-1036571,KMg14AlO16,-2.891882111164062
mp-1036574,RbMg14AlO16,-2.8193062855468742
mp-1036586,Mg14AlCrO16,-2.8982261612499993
mp-1036604,Mg14AlSiO16,-2.821791022812499
mp-1036610,Mg14AlZnO16,-2.8970391328125
mp-1036618,Mg14AlNiO16,-2.9020941793749992
mp-1036619,Mg14AlCoO16,-2.9082207884375
mp-1036641,Mg14AlVO16,-2.8949935596875003
mp-1036646,Mg14AlSnO16,-2.78174585890625
mp-1036650,Mg14MnAlO16,-2.891239595872845
mp-1036652,Mg14AlCuO16,-2.9097517825
mp-1036658,Mg14AlFeO16,-2.887209540624999
mp-1036688,CaMg14AlO16,-2.9489935750000003
mp-1036690,YMg14AlO16,-2.876087932499999
mp-1045008,Ba2AlW3O7,-1.8094774503846152
mp-1048025,Ba2Ti3AlO7,-2.781743605769231
mp-1048073,Ba2AlCu3O7,-1.859185651153846
mp-1048096,Ba2AlSn3O7,-1.941501601538461
mp-1048162,Ba2AlV3O8,-2.567120058571429
mp-1048319,Ba2Mn3AlO7,-2.272259519907161
mp-1048330,Ba2AlCr3O7,-2.328945821153846
mp-1048346,Ba2AlV3O7,-2.352625812692308
mp-1048483,Ba2AlNi3O7,-1.840037855
mp-1252662,Mg14AlCO16,-2.701267352656249
mp-1219617,RbAlSi3O8,-3.238604710961538
mp-1222486,Li5Al(SiO4)2,-2.925101434791666
mp-1222873,Li2Al(NiO2)3,-1.917733031388889
mp-1223613,KAlSi3O8,-3.238002110173077
mp-1227987,BaAlGaO4,-3.015529935357142
mp-1228558,AlSi5(CO6)2,-2.3708335455
mp-1228948,AlGa(PO4)2,-2.850289424732143
mp-1228964,AlAg(PSe3)2,-0.5870029005014871
mp-1234205,MgAl(Bi3O5)4,-1.730392517794118
mp-1234982,MgAl(Bi3O5)4,-1.712410428676471
mp-1302787,Li2Al(NiO2)3,-1.9179876959722222
mp-1372050,Ca2AlCoO5,-2.794079868333333
mp-547017,LiAlAs2O7,-2.214197438484848
mp-1200491,KAlPO5,-2.681814821642858
mp-1214160,Ca2Al(SiO3)4,-3.158942078684211
mp-1223619,MgAlSi4O15,-2.048032897142856
mp-1096865,AlFe2BO5,-2.4362381237962962
mp-1210873,MnAlBiO5,-2.283884504428879
mp-1213112,ErAlGeO5,-3.193068186875
mp-1214877,AlNi2BO5,-2.320189297407406
mp-540905,YAlGeO5,-3.168546244374999
mp-21563,SrAlBO4,-3.227932575416666
mp-1210817,MnAlSiO5,-2.936076515678879
mp-1223240,La5AlSi2O13,-3.7618830419047633
mp-1223294,La3Al(FeO3)4,-2.667165041750001
mp-1227010,Ce2AlGaNi2,-0.5919274706944431
mp-1247671,Ca2MnAlO5,-2.928346916992336
mp-1247677,Ca4Mn3AlO10,-2.763395958821839
mp-567838,La2AlNi9H,-0.359564733173077
mp-1204402,LiAl(CN2)2,-0.7149645185416671
mp-1205240,AlB3(H5N)6,-0.35734051168750003
mp-558137,AlBPbO4,-2.720201696845237
mp-559987,LiAl(PO3)4,-2.800282252883598
mp-568001,AlHg2SbCl4,-1.074482824531251
mp-24045,AlP(H2O3)2,-2.176517903303571
mp-542678,AlAs(H2O3)2,-1.855451977604166
mp-759356,AlH3NCl3,-1.3333661928125
mp-1178049,Li2AlCoO4,-2.336691109270833
mp-1183019,AlH15Br3N5,-0.053597155885417004
mp-1192378,AlTlSiO4,-2.900092249047619
mp-1199829,AlH15Br3N5,-0.75022231078125
mp-1203164,AlCoNF6,-2.003367683055555
mp-1209335,RbAlAgF6,-2.896297992962962
mp-1209376,RbAlCuF6,-3.039467765
mp-1210454,NaAl(SO4)2,-2.277732479489942
mp-1213699,CsAlZnF6,-3.32442471190613
mp-1214930,Ba5AlRu2O11,-2.635391082894735
mp-1227552,Ca2AlFeO5,-2.904706467222223
mp-1228674,Ba2AlZnF9,-3.742510765576923
mp-17033,CsAlPdF6,-2.875400613981485
mp-18124,KAlCuF6,-3.033430691916666
mp-18453,RbAlPdF6,-2.896145690555555
mp-20014,AlVMoO7,-2.4600990815
mp-21742,Ba5AlIr2O11,-2.553505045263157
mp-510370,CsAlCuF6,-3.042744035239463
mp-555048,NaAlCdF6,-3.236002949597701
mp-558270,AlS5N5Cl4,-0.30322734435416804
mp-559276,AlBPbO4,-2.718047085595238
mp-559963,AlS2NCl4,-0.8490515358984381
mp-561457,CsAlSiO4,-3.186350407807882
mp-561999,CsAlAgF6,-2.909561039591315
mp-669421,AlTlSiO4,-2.519825879761905
mp-699469,AlH15N5Cl3,-0.81161657078125
mp-707218,Ba3AlHO4,-2.760497843194445
mp-740718,AlH6N2Cl3,-1.081891948854167
mp-756369,LiAlVO4,-2.791766212261906
mp-770386,LiMnAlO4,-2.538269037680624
mp-770517,Li9Al(NiO4)2,-2.01564538625
mp-770545,LiAlCrO4,-2.593993404761904
mp-770550,Li2AlCoO4,-2.327874575520833
mp-770629,Li2AlFeO4,-2.4871787420833322
mp-770680,Li9Mn2AlO8,-2.196633055418103
mp-770714,LiAlFeO4,-2.088526139047619
mp-770726,Li9Al(CoO4)2,-2.0701116495
mp-8376,MgAlBO4,-3.175152658452381
mp-1105758,AlTl2OF5,-2.4088484140740762
mp-1182863,AlTl2OF5,-2.46234092851852
mp-1182891,AlCNO5,-1.498028069374999
mp-1189074,Rb2AlOF5,-2.874313272222222
mp-1189152,AlCNO5,-0.7463356693750001
mp-1211756,KAlCO5,-2.00005423840625
mp-731701,K2AlOF5,-2.877748093277777
mp-9719,Na2LiAlP2,-0.6294795821462771
mp-1191246,La2Al(Ni3H4)3,-0.166766539791666
mp-1222363,LiLa4AlO8,-3.593712637380953
mp-1226666,CeAl(CuNi)2,-0.36131950499999904
mp-556532,CaAlB3O7,-3.132661587708333
mp-1202325,LiAl(Si2O5)2,-3.242258592395833
mp-1220855,NaAlSi3O8,-3.208499219336869
mp-1228800,AlH12(OF)5,-1.840902737391304
mp-1229110,AlBi3Sb2O11,-2.050862982647059
mp-1578402,MnAl(WO4)2,-2.391675183994253
mp-556544,LiAlSiO4,-3.18810415297619
mp-754923,Li2AlVO4,-2.706253900208334
mp-756579,Li2AlCoO4,-2.341825677708334
mp-756603,Li2AlNiO4,-2.213436601458333
mp-772267,Li2AlFeO4,-2.496377974583333
mp-1195284,KAl(BH4)4,-0.315427383814393
mp-6450,K2LiAlP2,-0.633230926186506
mp-9068,K2NaAlP2,-0.69576564390873
mp-9069,K2NaAlAs2,-0.554715968479885
mp-1189078,NaAlCO5,-1.9637196701724131
mp-1189240,MgAlO2F5,-2.458742468888888
mp-1214829,AlNiAg2F7,-2.4922114857575752
mp-1219581,RbMgAlF6,-3.724744384722222
mp-1219582,RbAlNiF6,-3.222020559166671
mp-1222041,MgAlFeO4,-2.700239240714285
mp-1222157,MgAlNF6,-2.692343139444444
mp-1222338,LiTiAlO4,-3.227161415952381
mp-1223554,KAlNiF6,-3.205277229694444
mp-1225922,CsMgAlF6,-3.734724373850574
mp-1225930,CsAlNiF6,-3.207855726111111
mp-1225941,CsAlCuF6,-3.040447778850575
mp-1228837,AlZnCrS4,-1.177997197857142
mp-1228961,AlCuSnS4,-0.910110392142856
mp-1229097,AlCrFeO4,-2.542837820714286
mp-1229178,AlCoNF6,-2.074714915
mp-1246431,MgAlVS4,-1.353581971428571
mp-1246445,MgMnAlS4,-1.243838181133004
mp-1247044,MgAlMoS4,-1.173355821428571
mp-1247113,MgAlCrS4,-1.323263207142856
mp-1247528,MgTiAlS4,-1.508907767619047
mp-554507,Na2AlNiF7,-3.093076317727273
mp-559982,Na2AlZnF7,-3.227245769204545
mp-6319,Na2MgAlF7,-3.573647912978056
mp-753631,LiAlVO4,-2.809097857976191
mp-1220885,NaTi3AlO8,-3.3258188501061
mp-1223534,KAlSi3O8,-3.055913085942308
mp-1228598,Ba2ScAlO5,-3.3716624259259262
mp-1235552,SrLiAlO3,-2.943875554722222
mp-1228824,AlZnGaS4,-1.028982239107138
mp-1228907,AlGa(CuS2)2,-0.8295413326562511
mp-1228926,AlIn(AgSe2)2,-0.6360703095312481
mp-1228935,AlIn(AgS2)2,-0.7298142995312501
mp-1228950,AlGa(CuSe2)2,-0.6638856482812491
mp-1228963,AlAgSnSe4,-0.769702025148809
mp-1228980,AlCuGeSe4,-0.7430883706249991
mp-1229027,AlCuSnSe4,-0.772785169196429
mp-1229046,AlIn(CuSe2)2,-0.6510536007812491
mp-1229077,AlIn(CuS2)2,-0.7876838114062531
mp-1235027,LiAlAsO4,-2.237526955833333
mp-1236207,LiAlAsO4,-2.231110167261904
mp-561350,AlBiSCl4,-1.580356138571429
mp-628665,AlBiTeCl4,-1.536814738809524
mp-637206,AlBiSeCl4,-1.581969395691965
mp-1193778,RbAl(H2N)4,-0.599466153750009
mp-1210712,Rb2Al(H2N)2,-0.089245734166667
mp-1237686,Rb2Al(H2N)2,0.335975584166665
mp-1251539,RbAl(H2N)4,-0.597844658749999
mp-24515,RbAl(H2N)4,0.130685280892846
mp-634446,CsAl(H2N)4,-0.588670965714285
mp-762197,RbAl(H2N)4,-0.532095090892857
mp-554433,KAl(SiO3)2,-3.220683370725
mp-770491,Li3AlNiO4,-2.247820456388888
mp-770591,Li3MnAlO4,-2.457687406714559
mp-771900,Li3AlCoO4,-2.272821155555556
mp-772439,Li3AlFeO4,-2.394250630972222
mp-1046382,Sr2AlCu3O7,-2.040206100384615
mp-1046989,Ca2AlMoO5,-2.951052065
mp-1222440,Mg3Al(SiO4)3,-2.8415239342105263
mp-1226440,CsAlSi5O12,-3.241749217876588
mp-1227101,CaTaAlO5,-3.482968807791668
mp-1227412,BeAlSiN3,-1.426333574166667
mp-1251079,Ca2AlBiO5,-2.777608289444445
mp-1253097,Ca2AlSbO5,-2.818395305555555
mp-1258227,Ca2AlAgO5,-2.50547175962963
mp-1211141,Na5Al(HO)8,-1.7132036288362071
mp-770387,LiMnAlO4,-2.510589606609196
mp-770414,LiAlVO4,-2.8015189411904773
mp-772390,LiAlFeO4,-2.272178853333333
mp-1197684,Na5Al(HO)8,-1.71542255497257
mp-1042186,BaAlCu2O5,-1.796899098333333
mp-1221640,MnAlCuPd,-0.300006989482758
mp-1045091,Sr2AlGaW2O7,-2.162244687884614
mp-1045980,AlW3Se2ClO8,-1.705881104645834
mp-1046370,Sr2AlCu2AgO7,-1.957418767051281
mp-1046381,Ba2AlTlCo2O7,-2.075564499102566
mp-1046452,Sr2AlCu2SnO7,-2.227023638076922
mp-1046566,Sr2AlCr2GaO7,-2.588966092115384
mp-1046620,Sr2TaAlCu2O7,-2.450535957102563
mp-1046779,Sr2AlGaCo2O7,-2.376502869423078
mp-1046781,Sr2AlGaW2O7,-2.106512753653845
mp-1048033,Sr2AlGaSn2O7,-2.354686673653845
mp-1048054,Sr2Ti2AlGaO7,-2.8197578826282053
mp-1048499,AlSn3Se2ClO8,-1.7131530123125
mp-1048587,Ti3AlSe2ClO8,-2.2786275463125
mp-1100918,Y2AlSiNO5,-2.7387109890000003
mp-1173412,Pr4AlSi5(NO)7,-2.475858200277779
mp-1173490,Sm4AlSi5(NO)7,-1.941556358333335
mp-1191292,LiAlSi2HO7,-2.7555376403819443
mp-1218436,SrAlSi5N7O2,-1.780333462812501
mp-1221260,Na4AlCr3(P2O7)4,-2.711444037105911
mp-1222638,LiMg4Al(MoO4)6,-2.394198303148149
mp-1223539,KMg3Al(SiO4)3,-2.958337485112499
mp-1226105,CsAlFe3(SiO4)3,-2.659040877482758
mp-1227802,Ca2AlPbOF8,-3.528846224999999
mp-1227994,BaAlSi5N7O2,-1.8045234571875
mp-1228596,AlH12C4NF4,-1.005940588636363
mp-1229214,AlCoP2NO8,-1.982441474368132
mp-1249065,Nd4AlSi5(NO)7,-2.037310619583334
mp-1249890,LiAlSi2H2O7,-2.238283154679486
mp-1252241,Sr2AlTlCo2O7,-2.052906607564103
mp-1256846,Ba2AlTlFe2O7,-2.104918593717948
mp-1262187,Nd8AlSi3(NO5)3,-2.664040511333332
mp-1266944,AlMo3Se2ClO8,-1.436079465645833
mp-1268088,BaAlCuAgO5,-1.800179218518518
mp-1340471,AlMo3Se2ClO8,-1.409359323979167
mp-1369848,Sr2AlCu2SnO7,-1.430539397692307
mp-2219107,MgAlAg(WO4)2,-2.183546621282051
mp-2219878,MgAlCu(WO4)2,-2.221953959615384
mp-2220125,MgAlAg(WO4)2,-2.226133835128204
mp-2228209,MgAlTe(WO4)2,-2.188726798589743
mp-2233446,MgAlCu(WO4)2,-2.271926831923076
mp-2241036,MgAlCu(WO4)2,-2.110836044999999
mp-24104,LiAlSi2H2O7,-2.77117283852564
mp-2713429,Na10Nb7Al(SiO4)12,-2.986005415988801
mp-2713440,Na10Ta7Al(SiO4)12,-3.104416384638373
mp-2713733,Nb3AlSi3(SO8)3,-2.653759209093138
mp-2713779,Ta3AlSi3(SO8)3,-2.754475627191176
mp-2714683,Na3AlGe3(PO4)6,-2.577087005684552
mp-2714696,Na3AlSn3(PO4)6,-2.614618481990858
mp-2714793,Na3Ti3Al(PO4)6,-2.978340331585453
mp-2714868,Na3Hf3Al(PO4)6,-3.1360046484323
mp-2714987,Na3Ca3Al(SO4)6,-2.417674514030755
mp-2715017,Na3AlZn3(SO4)6,-2.048688363670395
mp-2715023,Na3Mg3Al(SO4)6,-2.331932017769494
mp-2715254,Na3YAl(PO4)3,-2.960663290153325
mp-2715286,Na6Nb3Al(SiO4)6,-2.9623523492902297
mp-2715298,Na3LaAl(PO4)3,-2.939878183319993
mp-2715329,Na6Ta3Al(SiO4)6,-3.056766863131896
mp-2715331,Na3AlGa(PO4)3,-2.718025436611659
mp-2715371,Na3LaAl(PO4)3,-2.929143104653325
mp-2715384,Na3ScAl(PO4)3,-2.959912403653326
mp-2715416,Na3AlIn(PO4)3,-2.690644939736659
mp-2715422,Na3ScAl(PO4)3,-2.963150448903325
mp-2715437,Na6Ta3Al(SiO4)6,-3.05950948859023
mp-2715466,Na3AlIn(PO4)3,-2.690187449361658
mp-2715482,Na3YAl(PO4)3,-2.958209718778325
mp-2715504,Na3AlGa(PO4)3,-2.714557801778325
mp-2715520,Na6Nb3Al(SiO4)6,-2.960574597581897
mp-2716513,Na3Zr3Al(PO4)6,-3.073264505999868
mp-532554,AlCu2Sb(HO)12,-1.402724558988095
mp-674897,SrNd3AlCuO8,-3.082470131249999
mp-677248,Ca2AlH10IO8,-1.883164274431817
mp-677348,Nd8AlSi3(NO5)3,-2.6364850368333332
mp-677499,Na5Ti7Al(PO4)12,-3.000955081588276
mp-677529,Sr2La18AlSi11O52,-3.726181933214287
mp-677612,Nd4AlSi5(NO)7,-2.028530710972223
mp-681911,Sm4AlSi5(NO)7,-1.916748084166667
mp-684746,LiAlSi2H2O7,-2.191447322756409
mp-686280,Nd4AlSi5(NO)7,-1.8837816431944452
mp-686729,Na7AlSn11(PO4)18,-2.556444295121345
mp-695082,Mg11AlFeSi11O36,-2.9694714162499993
mp-698018,LiAlSi2H2O7,-2.686552454679487
mp-730082,Na5Ti7Al(PO4)12,0.358285257863778
mp-775170,Li2AlCr2SbO8,-2.4990120964285722
mp-1238368,AlFe4Hg2O2F,-0.22447330450000103
mp-1196119,AlPH9(CCl)3,-0.652142632111344
mp-767214,Li2AlPCO7,-2.654816158859127
mp-767417,K2AlPCO7,-2.586816962011905
mp-768146,Na2AlPCO7,-2.604075094783455
mp-1173815,NaCaAlSi2O7,-3.124178642406608
mp-686526,NaCaAlSi2O7,-3.033305448448275
mp-1192520,CaAlCuSi2O9,-2.5429408846428583
mp-1211751,KAlCr2(HO4)2,-1.422755177124999
mp-707530,Na3AlP2H2O9,-2.541043597407274
mp-1209431,Rb3Li2Al(MoO4)4,-2.2951597613141033
mp-1213966,Cs3Li2Al(MoO4)4,-2.311197851178162
mp-1045984,Sr2Mn2AlTlO7,-2.228021266476569
mp-1045986,Sr2AlTlFe2O7,-2.076592482948718
mp-1045998,Sr2AlTlCo2O7,-1.9193379152564112
mp-1046001,Ba2AlTlCu2O7,-1.87232523448718
mp-1046027,Ba2AlTlSn2O7,-1.938131338333332
